avg_response_time,average_time_from_auction_last_bet,avg_bid_per_auction,stddev_bid_per_auction,tot_num_of_bids,avg_phone_per_auction,stddev_phone_per_auction,tot_phones_used,avg_country_per_auction,stddev_country_per_auction,tot_country_used,avg_url_per_auction,tot_url_used,auction_participated,avg_bids_in_participated_auctions,stddev_bids_in_participated_auctions,avg_ratio_poitions,stddev_ratio_poitions,jewelry,furniture,home_goods,mobile,sporting_goods,office_equipment,computers,books_and_music,clothing,auto_parts,outcome
17210526315.75,4106671052631.5,2,1,4,1,0,2,1,0,2,1,2,2,543.25,233.3938,0.52364657,0.3509847,0,0,0,1,0,0,0,0,0,0,0
28352870813.4545,4503203349282.18,3.1429,4.7488,44,2.2143,2.858,31,1.2857,0.7954,18,2.9286,41,14,94670.8182,99799.5305,0.5566968593,0.2296880139,1,0,0,0,0,0,0,0,0,0,0
10372016999.0124,45766581235698.4,60.375,157.0915,483,21.75,54.8993,174,8.5,19.8431,68,1.25,10,8,529609.4265,63810.2029,0.5952175625,0.2927401792,0,0,0,1,0,0,0,0,0,0,0
185299660441.387,34128417657045.9,1.8675,2.1968,310,1.6205,1.871,269,1.0843,0.3183,180,1.6566,275,166,12582.9581,43733.6939,0.4936897614,0.2878629883,0,0,0,1,0,0,0,0,0,0,0
25680640044.77,23565099504837.3,194.8676,2255.3642,161935,15.4982,42.584,12879,1.7292,6.9181,1437,1.2671,1053,831,215529.6356,255391.0771,0.5713023974,0.237537834,0,0,0,0,1,0,0,0,0,0,1
6836565096.8816,6839698060941.55,4.2222,12.5634,76,3.1667,8.4541,57,1.8333,2.7335,33,2.1111,38,18,155899.2895,88823.1807,0.4660245161,0.2294018777,0,0,0,0,0,0,0,1,0,0,0
20003189792.6667,36947044891641.1,1.619,0.8438,34,1.381,0.7222,29,1.0952,0.2935,23,1.1429,24,21,73970.5882,169513.2208,0.5315886619,0.2810551023,0,0,0,1,0,0,0,0,0,0,0
84237938596.5,6869639999999.9,2,1.833,50,1.8,1.7436,45,1.04,0.196,26,1.44,36,25,3053.34,7184.1189,0.417580638,0.2466686432,0,0,0,1,0,0,0,0,0,0,0
146867291138.363,30636601393315.2,18.4548,50.4548,6127,6.2771,8.9326,2084,1.003,0.0548,333,1.1988,398,332,2424.6347,2821.7937,0.5307742478,0.2056192447,0,0,0,0,0,0,1,0,0,0,1
3802005012.5406,25937371059961.9,2.4759,2.5491,359,2.0828,1.5822,302,1.0621,0.3367,154,2.3172,336,145,7460.9499,12277.467,0.4420883042,0.2478713085,0,0,0,1,0,0,0,0,0,0,0
16245323023.2085,28955835759612,5.1585,14.3157,423,3.0488,5.394,250,1.1341,0.5123,93,3.9512,324,82,10582.8014,9842.8227,0.6136738256,0.2287261632,0,0,0,0,0,1,0,0,0,0,0
25899342105.2125,6533586184210.7,2.3529,2.4839,80,2.2941,2.3204,78,1.6765,1.2537,57,2.2353,76,34,11642.9625,31924.1798,0.4777891738,0.2029233853,0,0,0,1,0,0,0,0,0,0,0
1561403509,6011526315789.33,1,0,3,1,0,3,1,0,3,1,3,3,5063.6667,2437.2088,0.7703892267,0.046285102,0,0,0,1,0,0,0,0,0,0,0
80305519897.2927,6266133488964.35,2.7253,3.7594,248,1.8681,1.5774,170,1,0,91,1.8681,170,91,1907.5605,4226.0906,0.4353143998,0.2407371093,1,0,0,0,0,0,0,0,0,0,0
13861132299.3382,21280155400549.6,6.7297,13.6565,1245,4.3568,5.4408,806,1.1622,0.8419,215,3.5297,653,185,9550.5325,12969.4399,0.5292365866,0.2319367495,1,0,0,0,0,0,0,0,0,0,0
96396491228.0333,28569957894736.8,1.2,0.5657,30,1.12,0.325,28,1,0,25,1.16,29,25,4696.2333,6397.8902,0.481607094,0.2758947814,0,0,0,1,0,0,0,0,0,0,0
17631578947.3158,5524681440443.37,1.2667,0.5735,19,1.1333,0.3399,17,1.0667,0.2494,16,1.1333,17,15,21710.9474,28440.9766,0.668259478,0.1945764032,0,0,1,0,0,0,0,0,0,0,0
3965628356.5714,40799314366999,4.7742,18.8692,148,2.8387,9.3467,88,1.4839,2.6503,46,2.5161,78,31,393475.5068,236430.977,0.517183159,0.2437222128,1,0,0,0,0,0,0,0,0,0,0
1256578947.375,5016184210526.06,5.3333,6.1283,16,4.6667,5.1854,14,1.6667,0.9428,5,2,6,3,182904.0625,68847.9103,0.5552858,0.2887764436,0,0,0,0,0,1,0,0,0,0,0
407662733.6555,64780345235335.3,176.5556,385.5824,1589,41.8889,66.6141,377,1,0,9,57.7778,520,9,62492.5507,19079.2094,0.3392940822,0.1611731576,0,0,0,0,1,0,0,0,0,0,0
665759083902.239,27470547697368.5,2.963,3.8839,480,2.0864,2.1699,338,1.037,0.2457,168,1.3519,219,162,24696.3667,92695.8475,0.5330045577,0.2411046417,0,0,0,1,0,0,0,0,0,0,0
1277511961.7273,6467186602870.91,1.2222,0.4157,11,1.1111,0.3143,10,1.1111,0.3143,10,1.1111,10,9,11397.7273,6727.4154,0.5038572278,0.3612588152,0,0,0,0,1,0,0,0,0,0,0
157894736,26157894737,1,0,1,1,0,1,1,0,1,1,1,1,1374,0,0.98253275,0,0,0,0,1,0,0,0,0,0,0,0
3821578947.42,5858017368421.32,20,19.9399,100,9.2,7.7563,46,1,0,5,20,100,5,448.23,110.8659,0.51763908,0.1993090349,0,0,0,0,1,0,0,0,0,0,0
21315789473.8182,61451850877192.9,1.7143,1.3851,12,1.4286,0.7284,10,1,0,7,1,7,7,29373.6667,34027.5605,0.2318501886,0.2870097137,0,0,0,0,0,0,0,1,0,0,0
70175438.6667,4639421052631.67,1.5,0.5,3,1,0,2,1,0,2,1,2,2,24684,33065.7273,0.43362728,0.09208262,0,0,1,0,0,0,0,0,0,0,0
1473684210.5,1827184210526,1,0,2,1,0,2,1,0,2,1,2,2,7899.5,11.5,0.78482093,0.01677643,0,0,1,0,0,0,0,0,0,0,0
12652757391.4821,29361661236424.4,1.8261,1.4035,252,1.6014,1.1264,221,1.0725,0.4107,148,1.4928,206,138,7680.3413,13113.4118,0.4565017643,0.2546424847,0,0,0,1,0,0,0,0,0,0,0
52631579,68325684210527,1,0,1,1,0,1,1,0,1,1,1,1,537347,0,0.3193095,0,0,0,0,0,1,0,0,0,0,0,0
3736842105,5931778947368.6,1.25,0.433,5,1.25,0.433,5,1,0,4,1.25,5,4,3312.6,1290.0199,0.590990715,0.1981686163,0,0,0,1,0,0,0,0,0,0,0
421052632,77249157894737,1,0,1,1,0,1,1,0,1,1,1,1,1409,0,0.00567779,0,0,0,0,1,0,0,0,0,0,0,0
3506860536.5409,6776442965390.02,3.5205,10.5987,257,2.3151,5.0582,169,1.1644,1.1706,85,1.6986,124,73,80274.4942,96326.6512,0.4697933158,0.2491261932,0,0,0,1,0,0,0,0,0,0,0
5485125858.1739,6342654462242.44,2.3,2.4515,23,2.1,2.1656,21,1.4,0.9165,14,1.8,18,10,88390.1739,96843.4877,0.506162311,0.2640902762,1,0,0,0,0,0,0,0,0,0,0
1143806573.3226,139779348898.099,51.5424,358.4379,3041,7.0847,29.9215,418,1.4407,2.1728,85,27.7797,1639,59,191526.631,56961.3761,0.9663484142,0.0527588028,0,0,0,1,0,0,0,0,0,0,0
1339933993.3927,37847377800938.4,5.9412,32.2608,303,3.3333,14.2522,170,1.1765,1.2478,60,1.6275,83,51,417002.4323,221670.0052,0.4296631337,0.2700113549,0,0,0,1,0,0,0,0,0,0,0
1469635627.5,7053115384615.35,1.4444,0.7617,26,1.2778,0.7307,23,1,0,18,1.2222,22,18,12159.4615,10758.8348,0.4171802644,0.2760072459,0,0,0,1,0,0,0,0,0,0,0
6473684211,57959052631579,1,0,1,1,0,1,1,0,1,1,1,1,69,0,0.53623188,0,0,0,1,0,0,0,0,0,0,0,0
24939388794.5645,29023113360324,1.8683,2.3022,312,1.5749,1.6136,263,1.0599,0.4336,177,1.479,247,167,41153.0353,133804.1004,0.522972432,0.2689127454,1,0,0,0,0,0,0,0,0,0,0
2210526315,481842105264,1,0,1,1,0,1,1,0,1,1,1,1,5957,0,0.97314084,0,0,0,0,0,0,1,0,0,0,0,0
9643274853.6667,15146187134503.1,1.2857,0.4518,9,1,0,7,1,0,7,1,7,7,127749.2222,219199.1565,0.42036826,0.1647590599,0,0,0,1,0,0,0,0,0,0,0
1035087719.3333,5929403508772,1,0,3,1,0,3,1,0,3,1,3,3,7781,2296.8049,0.4741702233,0.2775787744,0,0,0,0,0,1,0,0,0,0,0
4986846915.0163,33600997621642.5,19.5012,82.3031,8210,7.6105,20.7552,3204,1.7815,3.5313,750,6.1615,2594,421,47808.2203,123481.6118,0.5037983335,0.2231864291,0,0,0,0,0,0,0,1,0,0,0
11376336295.2857,6059853437094.75,19.3719,53.7114,3855,8.9196,19.5637,1775,1.5176,1.7532,302,11.2965,2248,199,16674.6898,44106.7875,0.486540661,0.217151491,0,0,0,0,0,1,0,0,0,0,0
13379962645.4704,6030062881388.24,5.7801,13.3869,1104,3.8639,6.5891,738,1.1309,0.7079,216,3.1099,594,191,11764.3696,11019.8134,0.512997754,0.2275305633,0,0,0,1,0,0,0,0,0,0,0
10792149866.1356,12855114912280.8,6,11.5585,120,4.25,6.2119,85,1,0,20,5.2,104,20,3750.2583,3287.5966,0.678928763,0.1994928776,0,0,0,0,1,0,0,0,0,0,0
839335180.0752,6194440443213.08,6.0455,21.607,133,3.7727,11.4134,83,1.4545,2.083,32,2,44,22,166004.8195,83172.8652,0.5118827691,0.2585185175,0,0,0,1,0,0,0,0,0,0,0
403508772,10484333333333.3,1,0,3,1,0,3,1,0,3,1,3,3,186520.6667,248097.4854,0.52930817,0.0852513783,0,0,0,0,1,0,0,0,0,0,0
17177101521.5858,5513524224468.47,4.4412,9.6412,1057,3.1218,5.2097,743,1.6639,3.1148,396,1.0462,249,238,22290.3018,23749.7009,0.6708644276,0.2263579066,0,0,0,0,1,0,0,0,0,0,0
5736842105,56886800000000.6,1.6667,0.4714,5,1.6667,0.4714,5,1.3333,0.4714,4,1,3,3,221376.4,258054.844,0.3492936433,0.2922460831,0,0,0,1,0,0,0,0,0,0,0
75293510549.1619,34625759538463.3,19.2787,147.2297,5533,6.1812,17.6011,1774,1.0627,0.6102,305,3.885,1115,287,236765.8175,265627.3507,0.501415642,0.2142799969,1,0,0,0,0,0,0,0,0,0,0
201205972501.97,31877836684735.2,3.5205,6.5778,602,2.8947,4.7745,495,1.5146,1.868,259,2.924,500,171,48387.3189,130938.7816,0.5169630923,0.2484312552,1,0,0,0,0,0,0,0,0,0,1
63165413533.6429,46658928571428.7,1.0769,0.2665,14,1.0769,0.2665,14,1.0769,0.2665,14,1.0769,14,13,9176.7857,12485.7553,0.5606175023,0.1992475985,1,0,0,0,0,0,0,0,0,0,0
8723337950.1447,36080448189439.2,9.0896,12.5243,609,6.9701,9.1063,467,1.9701,2.2854,132,4.9701,333,67,28257.1429,26503.5299,0.5023341152,0.2185254005,0,0,0,0,0,1,0,0,0,0,0
35318559556.7895,4031902631579.05,1.3333,0.4714,20,1.1333,0.3399,17,1,0,15,1.2,18,15,704.35,1187.7826,0.4762842753,0.2760221107,0,0,0,1,0,0,0,0,0,0,0
263157895,14263157895,1,0,1,1,0,1,1,0,1,1,1,1,17555,0,0.99846198,0,0,0,0,1,0,0,0,0,0,0,0
2440191387.5455,5920942583732.18,1.1,0.3,11,1,0,10,1,0,10,1.1,11,10,12493.2727,11426.2864,0.450479482,0.2199643209,0,0,0,1,0,0,0,0,0,0,0
885573322619.481,10120100441944.6,2.4259,1.8013,131,2.0185,1.4206,109,1,0,54,2.0926,113,54,4577.8702,6738.9608,0.4411310093,0.2324350077,1,0,0,0,0,0,0,0,0,0,0
2612781954.7143,52036443609022.8,1.1667,0.3727,14,1.0833,0.2764,13,1,0,12,1.0833,13,12,11055.2857,14715.7113,0.3662572967,0.3009473648,0,0,0,0,1,0,0,0,0,0,0
5480263157.875,42889453947368.4,2.6667,1.6997,8,1.6667,0.9428,5,1,0,3,1,3,3,1840,188.018,0.2395398767,0.1103544662,0,0,0,1,0,0,0,0,0,0,0
26118421052.5,7339368421052.75,1,0,4,1,0,4,1,0,4,1,4,4,5164,5222.6436,0.4259281125,0.2245954489,1,0,0,0,0,0,0,0,0,0,0
217968438538.163,15640806144715,9,11.1127,603,4,6.3809,268,2.4925,3.4743,167,7.8955,529,67,35060.3433,111376.8794,0.6471059691,0.2155772827,1,0,0,0,0,0,0,0,0,0,0
620614035.125,39130942982456.4,3,4.9244,24,1.75,1.9843,14,1.75,1.9843,14,2.25,18,8,363992.5833,245205.7588,0.4580615013,0.271230208,0,0,0,1,0,0,0,0,0,0,0
72137746710.5257,37548479323308.2,16.2909,21.0952,896,11.7455,13.8383,646,2.1091,1.9133,116,11.1091,611,55,22484.5614,16040.4715,0.4703454825,0.2620116035,1,0,0,0,0,0,0,0,0,0,0
12901315789.375,8283085526316.06,2,1.8708,32,1.8125,1.6665,29,1.4375,1.2231,23,1.9375,31,16,12393.9688,12542.3057,0.417481025,0.195481047,0,0,0,0,1,0,0,0,0,0,0
9967105263.1806,40393423976608.5,4.5,13.2994,72,3.125,7.9755,50,1.375,1.4524,22,2,32,16,418585.0833,222205.5181,0.5437715806,0.3372184174,1,0,0,0,0,0,0,0,0,0,0
8504256965.9118,21028682662539,2.6667,10.6636,136,2.0196,6.7924,103,1.3137,2.2184,67,2,102,51,309989.7279,263708.1716,0.5622327069,0.2818268091,0,0,0,1,0,0,0,0,0,0,0
12578947368,128157894737,1,0,1,1,0,1,1,0,1,1,1,1,101,0,0.97029703,0,0,0,1,0,0,0,0,0,0,0,0
166105263157.5,7739789473684.5,2,0,2,1,0,1,1,0,1,1,1,1,222,0,0.38513514,0,0,0,0,0,0,0,0,1,0,0,0
20407089151.4169,26865259475218.7,2.5985,2.2859,343,2.2424,1.9074,296,1,0,132,2.3788,314,132,5305.5948,4925.8332,0.4827595185,0.2594173408,0,0,0,1,0,0,0,0,0,0,0
412231578947.5,2986435406698.73,1.5714,1.3997,11,1.2857,0.6999,9,1,0,7,1,7,7,3024.1818,7253.3952,0.7262064171,0.1910748768,0,0,0,0,0,0,0,1,0,0,0
10571428571.4643,6220285714285.93,1.6471,1.4528,28,1.3529,1.1853,23,1.1765,0.7059,20,1.0588,18,17,136780.9643,231288.3044,0.6445701176,0.1735674297,0,0,0,0,1,0,0,0,0,0,0
1723684210.375,6001427631579.12,1,0,8,1,0,8,1,0,8,1,8,8,6047.5,9059.1893,0.440361085,0.2314352933,0,0,0,0,0,1,0,0,0,0,0
451966952264.372,4988180116959.16,2.1429,2.2946,45,1.4762,1.0057,31,1,0,21,1.4762,31,21,290.2667,382.9138,0.5324835424,0.290398246,0,0,0,0,1,0,0,0,0,0,0
3642716750.3693,17853077746232.8,12.6842,18.6436,241,3.8947,4.6214,74,1,0,19,2.6316,50,19,3763.4398,1524.5046,0.5533277221,0.1913923185,0,0,0,1,0,0,0,0,0,0,0
22877192982.3333,3683947368421,1.5,0.5,3,1,0,2,1,0,2,1,2,2,1629.3333,614.7115,0.583775755,0.298249435,0,0,0,0,1,0,0,0,0,0,0
7634210526.35,8424276315789.4,1.1111,0.3143,20,1.1111,0.3143,20,1,0,18,1.1111,20,18,5041.7,5455.3808,0.3471582839,0.2552374115,1,0,0,0,0,0,0,0,0,0,0
309418282.5474,5309424653739.73,14.6154,12.6524,190,6.2308,4.2273,81,1,0,13,5.0769,66,13,4976.6316,2000.619,0.3945227885,0.1128942729,0,0,0,0,0,1,0,0,0,0,0
7676481413.3007,6165227824806.55,5.72,21.9044,143,3.76,12.307,94,1.4,1.9596,35,2.72,68,25,166078.7692,83225.135,0.5216003572,0.2404469872,1,0,0,0,0,0,0,0,0,0,0
473684210.5,670894736842,6,0,6,6,0,6,1,0,1,3,3,1,6787,0,0.6594961,0,0,0,0,0,1,0,0,0,0,0,0
0,6383473684210,1,0,1,1,0,1,1,0,1,1,1,1,208926,0,0.47920795,0,0,0,0,0,1,0,0,0,0,0,0
5245614035,8307052631578.67,1,0,3,1,0,3,1,0,3,1,3,3,3314,753.9673,0.30203787,0.141907245,1,0,0,0,0,0,0,0,0,0,0
99912280701.6667,7574122807017.67,1,0,3,1,0,3,1,0,3,1,3,3,516.6667,641.6694,0.3108249533,0.1892875234,0,0,0,0,0,1,0,0,0,0,0
386055316863.571,17577388544891.6,1.8889,1.6741,102,1.6111,0.951,87,1.037,0.1889,56,1.3889,75,54,485.6373,577.4071,0.4418494324,0.2753238605,0,0,1,0,0,0,0,0,0,0,0
4773684210.7,3606189473683.8,3.3333,2.0548,10,3,1.633,9,1,0,3,1.6667,5,3,2959.1,1794.8112,0.53318822,0.1234611034,0,0,0,1,0,0,0,0,0,0,0
13262865264.834,6005059314953.88,6.5625,51.9264,1260,3.5156,15.6288,675,1.4844,2.5207,285,3.401,653,192,121755.2706,101238.1393,0.4796097593,0.2585530838,0,0,0,1,0,0,0,0,0,0,0
3526315789,287210526316,1,0,1,1,0,1,1,0,1,1,1,1,3016,0,0.9612069,0,0,0,0,0,1,0,0,0,0,0,0
1526315789,75421052632,1,0,1,1,0,1,1,0,1,1,1,1,317,0,0.88012618,0,0,0,0,0,1,0,0,0,0,0,0
55598766447.3617,29252779893092.3,6.9945,33.498,1280,4.2568,11.4082,779,1.1639,1.3811,213,5.6066,1026,183,193283.1586,253915.5468,0.5686345969,0.2324908734,1,0,0,0,0,0,0,0,0,0,1
13283803210.6032,5830757806884.34,5.3145,8.3104,1318,3.8306,4.9501,950,1.125,0.7858,279,3.129,776,248,4793.72,6749.1244,0.4850033416,0.2207765684,1,0,0,0,0,0,0,0,0,0,0
38894736842.5,858394736841.5,1,0,2,1,0,2,1,0,2,1,2,2,2216,2206,0.58934871,0.01065129,0,0,0,1,0,0,0,0,0,0,0
2460526315.75,33832015789474,1.8182,1.7487,20,1.4545,1.1571,16,1.1818,0.3857,13,1.6364,18,11,200175.35,248519.4934,0.4071213,0.2003278459,0,0,1,0,0,0,0,0,0,0,0
88958646616.4286,5203543233082.64,1.2174,0.507,28,1.1739,0.379,27,1,0,23,1.2174,28,23,5908.0357,7300.4797,0.5044513787,0.2982762014,0,0,0,1,0,0,0,0,0,0,0
105263158,75752000000000,1,0,1,1,0,1,1,0,1,1,1,1,537347,0,0.05413448,0,0,0,0,1,0,0,0,0,0,0,0
7513157894.7083,31491414473684.2,1.1429,0.4666,24,1.1429,0.4666,24,1,0,21,1.1429,24,21,9428.8333,15744.5098,0.5640054271,0.3098631804,0,0,0,1,0,0,0,0,0,0,0
815789474,38407526315789.5,1,0,2,1,0,2,1,0,2,1,2,2,31607.5,28202.5,0.46913114,0.40487767,0,0,0,1,0,0,0,0,0,0,0
13147368421,28885810526315.8,1,0,5,1,0,5,1,0,5,1,5,5,5155,4219.9615,0.54272308,0.2958307692,1,0,0,0,0,0,0,0,0,0,0
9634150851.427,6695951853780.51,23.7348,141.7997,3133,7.553,21.2469,997,1.1136,0.6588,147,4.3182,570,132,107229.3275,103578.0918,0.5107824765,0.2119013052,1,0,0,0,0,0,0,0,0,0,0
122239547466.729,4403618421052.79,3.7241,6.1806,108,2.9655,4.335,86,1,0,29,3.0345,88,29,829.6481,710.174,0.5397659976,0.2793621121,0,0,0,0,1,0,0,0,0,0,0
5164210526.36,1670427368420.76,5,8,25,4.8,7.6,24,2.4,2.8,12,3.8,19,5,175738.56,76042.175,0.909638318,0.0709861638,0,0,0,1,0,0,0,0,0,0,0
1000000000,6347526315789,1,0,1,1,0,1,1,0,1,1,1,1,3744,0,0.5355235,0,1,0,0,0,0,0,0,0,0,0,0
73352525609.2819,1668508300953.7,2.0694,1.6014,149,1.5417,0.8323,111,1,0,72,2.0278,146,72,1455.8993,2629.1671,0.8152641407,0.1530893459,1,0,0,0,0,0,0,0,0,0,0
3294197031.0256,7658002699055.39,1.8571,1.859,39,1.1905,0.4994,25,1.0476,0.213,22,1.4286,30,21,9406.1026,8332.3513,0.4440349619,0.3007937183,0,0,0,1,0,0,0,0,0,0,0
12553168635.9388,6547688506981.79,2.5789,2.1105,98,2.3421,1.7958,89,1.1053,0.3832,42,2.0526,78,38,9641.1939,29152.6446,0.5378070411,0.237261261,0,0,0,1,0,0,0,0,0,0,0
46421052632,9002315789474,1,0,1,1,0,1,1,0,1,1,1,1,76,0,0.10526316,0,0,0,0,1,0,0,0,0,0,0,0
605263157.8,32105278947368.9,2.5,2.5981,10,2.5,2.5981,10,1.5,0.866,6,1.75,7,4,376878.2,245121.1591,0.6230714675,0.1398150166,1,0,0,0,0,0,0,0,0,0,0
94157894736.7143,4920729323308.43,1,0,7,1,0,7,1,0,7,1,7,7,31595,72429.2605,0.6253110129,0.2758024562,0,0,1,0,0,0,0,0,0,0,0
52631579,496842105264,1,0,1,1,0,1,1,0,1,1,1,1,537347,0,0.97633931,0,0,0,1,0,0,0,0,0,0,0,0
1819548872.1429,33471857142857.4,1.1667,0.3727,7,1,0,6,1,0,6,1,6,6,81642.1429,186097.9733,0.3660033667,0.2706126839,0,0,0,1,0,0,0,0,0,0,0
2649122807,11848052631579,1,0,3,1,0,3,1,0,3,1,3,3,8875.6667,9481.3691,0.0850430367,0.0905187339,1,0,0,0,0,0,0,0,0,0,0
21605263158,5806631578947.5,1,0,4,1,0,4,1,0,4,1,4,4,880.25,496.9252,0.4467045325,0.4056405913,0,0,0,0,1,0,0,0,0,0,0
6273081446.6173,70031019479565,18.359,23.7049,716,5.5897,7.3823,218,1.1538,0.3608,45,7.4359,290,39,57555.9358,135899.3379,0.2457302721,0.1471466941,0,0,0,1,0,0,0,0,0,0,1
5215868618.8985,31854847033313.7,2.1532,2.4364,267,1.9274,2.1634,239,1.2016,0.7511,149,1.6774,208,124,28596.7004,95491.9412,0.4990028823,0.2508747829,0,0,0,1,0,0,0,0,0,0,0
10188036857.7389,6308663571456.42,7.5787,18.3645,1349,3.7865,6.5958,674,1.0393,0.3243,185,4.3427,773,178,12953.6538,10468.8456,0.4963848465,0.2096536449,0,0,0,1,0,0,0,0,0,0,0
5755388471.1714,48621771261486.9,26.25,28.0569,315,9.1667,6.6186,110,1.5833,1.1149,19,4.75,57,12,18166.4889,17378.4903,0.5127430642,0.1842692765,0,0,0,0,1,0,0,0,0,0,0
35087719.3333,67824649122807.3,3,0,3,2,0,2,1,0,1,2,2,1,537347,0,0.33104865,0,0,0,0,1,0,0,0,0,0,0,0
33087719298.2424,22851907496013.1,4.125,7.8968,33,3.125,5.6222,25,1.625,1.6536,13,2.75,22,8,407407.7273,229703.3341,0.7576844275,0.1331513026,1,0,0,0,0,0,0,0,0,0,0
21195175438.6042,28498285714285.7,1.6333,0.9826,49,1.6333,0.9826,49,1.3,0.6403,39,1.2333,37,30,16915.7959,16086.6727,0.512923669,0.2431556281,0,0,0,1,0,0,0,0,0,0,0
84502392344.2727,6071832535885.18,1.5714,1.0498,11,1.2857,0.4518,9,1,0,7,1,7,7,20575.0909,59575.9049,0.3943857957,0.2126560343,0,0,1,0,0,0,0,0,0,0,0
105353836398.217,61210695624604.1,27.6667,37.7124,83,1,0,3,1,0,3,1,3,3,15892.9157,1763.3855,0.1271958067,0.1468767832,1,0,0,0,0,0,0,0,0,0,0
22623311013.5168,4758745251657.71,17.504,49.2243,8787,4.5239,7.0189,2271,1.1633,0.6226,584,3.4323,1723,502,3363.7853,6733.7219,0.5299093945,0.2252005683,0,0,0,1,0,0,0,0,0,0,1
3473684210,67388105263158,1,0,1,1,0,1,1,0,1,1,1,1,28591,0,0.41827848,0,1,0,0,0,0,0,0,0,0,0,0
12642972436.8889,4927371266025.03,257.4398,933.2969,192565,44.7353,72.2127,33462,1.3409,1.496,1003,81.1738,60718,748,4879.0433,7202.7062,0.5161573127,0.1625964122,0,0,0,0,1,0,0,0,0,0,0
113471129279.485,2719953216374.07,8.3077,8.0229,108,6.3846,5.8116,83,1,0,13,5.3846,70,13,112.1389,60.58,0.5640911738,0.1664936075,0,0,1,0,0,0,0,0,0,0,0
26496240601.5714,7438365914786.93,2.1,1.3,42,1.5,0.7416,30,1,0,20,1.15,23,20,1109.381,532.3889,0.401263103,0.1479311022,0,0,0,0,1,0,0,0,0,0,0
3210526315.6154,39112530364372.5,1.0833,0.2764,13,1.0833,0.2764,13,1,0,12,1.0833,13,12,19746.4615,25947.777,0.4331804925,0.274907538,0,0,0,1,0,0,0,0,0,0,0
2602394612.1043,66665847343477.5,5.0238,24.2109,211,2.7381,10.2005,115,1.4286,2.5925,60,3.0238,127,42,409663.1943,226207.2702,0.3180793055,0.2333364193,1,0,0,0,0,0,0,0,0,0,0
27014170040.5,5627140688259.14,1.5446,1.1391,156,1.396,0.9236,141,1.0693,0.4507,108,1.2673,128,101,8698.3718,16754.7928,0.586722755,0.26257343,0,0,0,0,1,0,0,0,0,0,0
4073684210.6,44870694736842,1,0,5,1,0,5,1,0,5,1,5,5,8165.8,6312.8296,0.41576337,0.3901043144,0,0,0,1,0,0,0,0,0,0,0
2030303030.297,1802298245614.02,27.5,7.0887,165,1,0,6,1,0,6,4.6667,28,6,821.4788,157.4593,0.567837815,0.0240083589,0,0,0,0,1,0,0,0,0,0,1
13740350877.2444,5448011695906.38,1.9565,2.0742,45,1.6087,0.9203,37,1.087,0.2818,25,1,23,23,9802.4,12147.4181,0.5204389396,0.2558868217,0,0,0,0,1,0,0,0,0,0,0
8294274948.3603,6509569993950.27,3.9545,18.5165,435,2.7091,8.5103,298,1.4455,2.0297,159,2.1636,238,110,97092.7356,101369.4455,0.5088940322,0.2408489833,0,0,0,1,0,0,0,0,0,0,0
315789473.75,258723684210.5,2,1,4,1.5,0.5,3,1,0,2,1.5,3,2,21340.75,7766.9488,0.90969017,0.04796703,0,0,0,1,0,0,0,0,0,0,0
10935354691.0688,6053641971777.23,8.625,20.1118,552,4.2344,8.62,271,1.7813,3.3563,114,6.1406,393,64,17781.1685,12261.4659,0.4265182506,0.2518272978,0,0,0,0,1,0,0,0,0,0,0
28307631426.7484,5510785037073.03,11.863,28.5802,1732,5.5,9.5918,803,1.3562,2.4064,198,10.411,1520,146,6946.9226,9519.9524,0.4871486367,0.2461205639,0,0,0,0,1,0,0,0,0,0,1
5649122807,7997245614035.67,1,0,3,1,0,3,1,0,3,1,3,3,4464.3333,4336.026,0.3783921333,0.2159979877,0,0,0,1,0,0,0,0,0,0,0
337204196057.151,39455396178803.2,8.8485,19.9683,292,6.303,12.986,208,1,0,33,4.2121,139,33,2260.7945,31395.954,0.564719707,0.2344883143,1,0,0,0,0,0,0,0,0,0,0
26315789.5,7137868421052.5,1,0,2,1,0,2,1,0,2,1,2,2,26622.5,797.5,0.33271071,0.11422056,0,0,0,1,0,0,0,0,0,0,0
11894736842,1349631578947,1,0,1,1,0,1,1,0,1,1,1,1,5619,0,0.91172807,0,0,0,0,1,0,0,0,0,0,0,0
52631579,73726894736843,1,0,1,1,0,1,1,0,1,1,1,1,537347,0,0.11799638,0,0,0,0,1,0,0,0,0,0,0,0
155274969430.498,34981315555901.6,9.8927,20.2969,4056,6.3268,10.4804,2594,2.3366,3.9962,958,3.4171,1401,410,37078.2049,113969.5727,0.5049131416,0.2365013794,0,0,0,0,0,1,0,0,0,0,0
14356725146,20455438596491.3,1,0,9,1,0,9,1,0,9,1,9,9,2634.1111,2439.6116,0.5109353489,0.3494469385,0,0,0,1,0,0,0,0,0,0,0
52631579,70008052631579,1,0,1,1,0,1,1,0,1,1,1,1,537347,0,0.25021262,0,1,0,0,0,0,0,0,0,0,0,0
60930980861.2614,6607269956628.7,2.5954,4.2912,449,2.0809,2.9689,360,1.2023,1.221,208,2.237,387,173,7078.5702,8969.4873,0.4610177299,0.2610983428,0,0,1,0,0,0,0,0,0,0,0
